id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
170,COMP_M,0,Mod0,M.USER.APP.0,19,73,97,89,None,0.0005,106.00005299999992,106.00055299999993,7.0,106.00005299999992
24,COMP_M,0,Mod1,M0_1,73,47,89,22,Mod0,0.0003333333333333333,106.00055199999994,106.00088533333327,16.000508,106.00055199999994
32,COMP_M,0,Mod0,M.USER.APP.0,6,73,52,89,None,0.0005,107.00005299999992,107.00055299999993,2.0,107.00005299999992
24,COMP_M,0,Mod2,M0_2,73,74,89,32,Mod0,0.0004,107.00055299999994,107.00095299999994,16.000508,107.00055299999994
46,COMP_M,0,Mod0,M.USER.APP.0,20,73,59,89,None,0.0005,108.00005399999992,108.00055399999992,2.0,108.00005399999992
179,COMP_M,0,Mod0,M.USER.APP.0,3,73,78,89,None,0.0005,109.00005399999992,109.00055399999992,8.0,109.00005399999992
174,COMP_M,0,Mod0,M.USER.APP.0,23,73,99,89,None,0.0005,110.00005499999992,110.00055499999992,7.0,110.00005499999992
24,COMP_M,0,Mod3,M0_3,73,71,89,48,Mod0,0.0004,110.00055399999994,110.00095399999994,16.000508,110.00055399999994
24,COMP_M,0,Mod4,M0_4,73,72,89,49,Mod0,0.001,110.00055499999993,110.00155499999994,16.000508,110.00055499999993
37,COMP_M,0,Mod0,M.USER.APP.0,11,73,74,89,None,0.0005,111.00005499999992,111.00055499999992,2.0,111.00005499999992
24,COMP_M,0,Mod5,M1_1,47,70,22,75,Mod1,0.0003333333333333333,111.00088733333327,111.0012206666666,106.00088533333327,111.00088733333327
176,COMP_M,0,Mod0,M.USER.APP.0,0,73,97,89,None,0.0005,112.00005599999992,112.00055599999992,8.0,112.00005599999992
163,COMP_M,0,Mod0,M.USER.APP.0,12,73,66,89,None,0.0005,113.00005599999992,113.00055599999992,7.0,113.00005599999992
24,COMP_M,0,Mod5,M1_4,72,70,49,75,Mod4,0.0003333333333333333,113.00155699999993,113.00189033333326,110.00155499999994,113.00155699999993
339,COMP_M,0,Mod0,M.USER.APP.0,13,73,44,89,None,0.0005,114.00005699999991,114.00055699999992,15.0,114.00005699999991
16,COMP_M,0,Mod1,M0_1,73,47,89,22,Mod0,0.0003333333333333333,114.00055599999993,114.00088933333326,17.000508000000004,114.00055599999993
60,COMP_M,0,Mod0,M.USER.APP.0,9,73,42,89,None,0.0005,115.00005699999991,115.00055699999992,3.0,115.00005699999991
