id,type,src,dst,app,latency,message,ctime,size,buffer
116,LINK,24,0,0,1.000001,M.USER.APP.0,6.000005000000001,1,154
1,LINK,0,8,0,2.0000005,M0_1,6.000503,1,154
8,LINK,89,0,0,2.000001,M0_1,6.000503,1,155
8,LINK,89,0,0,2.000001,M0_2,6.000503,1,156
8,LINK,89,0,0,2.000001,M0_3,6.000503,1,157
8,LINK,89,0,0,2.000001,M0_4,6.000503,1,158
151,LINK,97,3,0,1.000001,M.USER.APP.0,7,1,159
152,LINK,33,6,0,1.000001,M.USER.APP.0,7,1,160
153,LINK,63,24,0,1.000001,M.USER.APP.0,7,1,161
154,LINK,78,9,0,2.0000005,M.USER.APP.0,7,1,162
155,LINK,70,4,0,2.0000005,M.USER.APP.0,7,1,163
156,LINK,63,24,0,1.000001,M.USER.APP.0,7,1,164
157,LINK,52,24,0,2.000001,M.USER.APP.0,7,1,165
158,LINK,2,3,0,2.000001,M.USER.APP.0,7,1,166
159,LINK,64,0,0,2.000001,M.USER.APP.0,7,1,167
160,LINK,42,24,0,2.000001,M.USER.APP.0,7,1,168
161,LINK,95,13,0,1.000001,M.USER.APP.0,7,1,169
162,LINK,74,19,0,1.000001,M.USER.APP.0,7,1,170
163,LINK,66,4,0,1.0000005,M.USER.APP.0,7,1,171
164,LINK,44,26,0,1.0000005,M.USER.APP.0,7,1,172
165,LINK,59,13,0,1.0000005,M.USER.APP.0,7,1,173
166,LINK,68,24,0,1.000001,M.USER.APP.0,7,1,174
167,LINK,45,4,0,1.0000005,M.USER.APP.0,7,1,175
168,LINK,62,35,0,2.000001,M.USER.APP.0,7,1,176
169,LINK,62,35,0,2.000001,M.USER.APP.0,7,1,177
170,LINK,97,3,0,1.000001,M.USER.APP.0,7,1,178
171,LINK,59,13,0,1.0000005,M.USER.APP.0,7,1,179
172,LINK,74,19,0,1.000001,M.USER.APP.0,7,1,180
173,LINK,74,19,0,1.000001,M.USER.APP.0,7,1,181
174,LINK,99,5,0,2.000001,M.USER.APP.0,7,1,182
175,LINK,52,24,0,2.000001,M.USER.APP.0,7,1,183
54,LINK,9,0,0,1.0000005,M.USER.APP.0,7.0000015,1,182
55,LINK,4,0,0,1.0000005,M.USER.APP.0,7.0000015,1,183
19,LINK,3,89,0,2.000001,M.USER.APP.0,7.000002500000001,1,183
32,LINK,24,0,0,1.000001,M.USER.APP.0,7.000003,1,176
43,LINK,35,3,0,2.0000005,M.USER.APP.0,7.000003,1,177
58,LINK,3,89,0,2.000001,M.USER.APP.0,7.000003,1,178
59,LINK,0,89,0,2.000001,M.USER.APP.0,7.000003,1,179
60,LINK,24,0,0,1.000001,M.USER.APP.0,7.000003,1,180
74,LINK,5,3,0,1.000001,M.USER.APP.0,7.000003,1,181
42,LINK,0,89,0,2.000001,M.USER.APP.0,7.000003,1,182
71,LINK,13,3,0,2.0000005,M.USER.APP.0,7.000003000000001,1,178
138,LINK,4,0,0,1.0000005,M.USER.APP.0,7.000003000000001,1,179
139,LINK,26,3,0,1.0000005,M.USER.APP.0,7.000003000000001,1,180
142,LINK,4,0,0,1.0000005,M.USER.APP.0,7.000003000000001,1,181
114,LINK,3,89,0,2.000001,M.USER.APP.0,7.000003000000001,1,182
47,LINK,6,0,0,2.0000005,M.USER.APP.0,7.0000055,1,182
48,LINK,19,6,0,1.0000005,M.USER.APP.0,7.000006000000001,1,176
56,LINK,24,0,0,1.000001,M.USER.APP.0,7.000006000000001,1,177
70,LINK,3,89,0,2.000001,M.USER.APP.0,7.000006000000001,1,178
6,LINK,0,89,0,2.000001,M.USER.APP.0,7.000006000000001,1,179
